
8293,62733,0,0,0,0,0,0,0,0,0,0,2,No Crumbs Left Whole Endorsed Recipes Everyday Food 
262811,50210,31318,0,0,0,0,0,0,0,0,0,3,The Ketogenic Cookbook Nutritious LowCarb HighFat Paleo Meals 
30297,1117919,65680,44733,46918,56793,49541,404917,28329,109472,4794,2220,22,The Blood Sugar Solution Day Detox Diet Cookbook 
337608,955005,0,0,0,0,0,0,0,0,0,0,2,Affordable Paleo Cooking Your Instant Pot Quick Clean 
751309,564277,1261646,552477,0,0,0,0,0,0,0,0,4,Keto Drinks Tasty Ketogenic Cocktails Warm Drinks Lemonades 
9704,109836,192428,0,0,0,0,0,0,0,0,0,3,The Wahls Protocol A Radical New Way Treat 
509613,748432,1075428,1206474,656303,525677,138190,619068,61887,744397,16818,0,11,Paleo Diet Cookbook Simple Recipes Eat Tasty Stay 
5043,1000000,349497,134062,1000000,86370,33255,1000000,814988,50210,1307289,515406,455,Paleo Slow Cooker Cookbook Delicious Paleo Slow Cooker 
325,24198,578626,1000000,389710,6679,4423,12608,719,2835,4164,16285,106,The Beginners Guide Dehydrating Food nd Edition How 
360748,178894,64141,0,0,0,0,0,0,0,0,0,3,Dr Kellyanns Bone Broth Cookbook Recipes Help You 
74653,362839,24936,173988,270759,584496,342224,46726,31318,72996,112895,489956,50,The Healing Kitchen Quick Easy Paleo Recipes Help 
659723,417313,295175,478201,666543,480,0,0,0,0,0,0,6,THE DIVERTICULITIS GUIDE TO LIVE PAIN FREE Diverticulitis 
327038,285670,2875,1743484,1799931,1386924,683149,104890,1531895,1813219,360748,378202,15,Wheat Belly Cookbook Recipes Help You Lose Wheat 
2861,622,342230,518853,879204,11524,1000000,1000000,33426,280827,96899,26261,500,HEALTHY EATING Healthy Instant Pot Recipes Weight Loss 
68338,13457,622,368823,195035,499379,0,0,0,0,0,0,6,Keto Homemade Ice Cream Diabetic Low Carb Paleo 
1381330,2189,39945,0,0,0,0,0,0,0,0,0,3,The Autoimmune Wellness Handbook A DIY Guide Living 
458934,862769,120865,74381,111983,270153,299173,253872,174249,78643,862649,485675,78,Keto Sweet Tooth Cookbook Lowcarb Ketogenic Dessert Recipes 
318501,701328,46533,113857,125284,764101,325996,399645,76233,29984,223128,139161,28,FAST EASY VEGETARIAN MEAL PREP Weekly Plans Recipes 
95790,678816,1291421,0,0,0,0,0,0,0,0,0,3,Paleo Sauces Salad Dressings Dips Marinades paleo recipes 
156711,59771,23246,37395,1000000,0,0,0,0,0,0,0,5,Keto Friendly Recipes Bake It Keto 
8797,77335,0,0,0,0,0,0,0,0,0,0,2,Against All Grain Delectable Paleo Recipes Eat Well 
47773,1358237,1640,106910,188246,872256,468046,1487414,653857,31792,797634,81942,14,EASY HOMEMADE DOG FOOD RECIPES DIY healthy homemade 
123318,1000000,0,0,0,0,0,0,0,0,0,0,2,The Ageless Metabolic Cure Reset Your Natural Hormone 
1043848,1610129,0,0,0,0,0,0,0,0,0,0,2,Sweet Gratitude A New World Raw Desserts 
483776,1595526,418837,378190,2189283,21625,383,250374,190095,78167,1608832,1162169,14,The Minute Autoimmune Diet Cookbook Quick Delicious Recipes 
66421,1101,31725,270759,0,0,0,0,0,0,0,0,4,No Excuses Detox Recipes Help You Eat Healthy 
1000000,2861,230933,139381,29788,480,162180,167113,5043,318929,284350,1000000,660,PALEO DIET FOR BEGINNERS EASY AND HEALTHY RECIPES 
93316,261447,0,0,0,0,0,0,0,0,0,0,2,Bulletproof The Cookbook Lose Up Pound Day Increase 
263390,38781,77604,453527,253,2861,1155141,110803,14728,38706,1000000,25933,123,The Healthy Coconut Flour Cookbook 
19896,997383,0,0,0,0,0,0,0,0,0,0,2,Pegan Diet For Beginners Reduce Inflammation Lose Weight 
169017,684186,31725,279402,0,0,0,0,0,0,0,0,4,I Quit Sugar Your Complete Week Detox Program 
43934,345487,0,0,0,0,0,0,0,0,0,0,2,Perfect Health Diet Regain Health Lose Weight Eating 
